Energy (keV), Spectra Total, Spectra Lines, Spectra Bremsstrahlung
3.7625, 247.499, 0, 247.499
3.7675, 247.454, 0, 247.454
3.7725, 247.409, 0, 247.409
3.7775, 247.363, 0, 247.363
3.7825, 247.318, 0, 247.318
3.7875, 247.273, 0, 247.273
3.7925, 247.227, 0, 247.227
3.7975, 247.182, 0, 247.182
3.8025, 247.136, 0, 247.136
3.8075, 247.091, 0, 247.091
3.8125, 247.045, 0, 247.045
3.8175, 246.999, 0, 246.999
3.8225, 246.954, 0, 246.954
3.8275, 246.908, 0, 246.908
3.8325, 246.862, 0, 246.862
3.8375, 246.817, 0, 246.817
3.8425, 246.771, 0, 246.771
3.8475, 246.725, 0, 246.725
3.8525, 246.679, 0, 246.679
3.8575, 246.633, 0, 246.633
3.8625, 246.587, 0, 246.587
3.8675, 246.541, 0, 246.541
3.8725, 246.495, 0, 246.495
3.8775, 246.449, 0, 246.449
3.8825, 246.403, 0, 246.403
3.8875, 246.357, 0, 246.357
3.8925, 246.311, 0, 246.311
3.8975, 246.265, 0, 246.265
3.9025, 246.219, 0, 246.219
3.9075, 246.172, 0, 246.172
3.9125, 246.126, 0, 246.126
3.9175, 246.08, 0, 246.08
3.9225, 246.033, 0, 246.033
3.9275, 245.987, 0, 245.987
3.9325, 245.941, 0, 245.941
3.9375, 245.894, 0, 245.894
3.9425, 245.848, 0, 245.848
3.9475, 245.801, 0, 245.801
3.9525, 245.755, 0, 245.755
3.9575, 245.708, 0, 245.708
3.9625, 245.76, 0, 245.76
3.9675, 245.714, 0, 245.714
3.9725, 245.668, 0, 245.668
3.9775, 245.622, 0, 245.622
3.9825, 245.575, 0, 245.575
3.9875, 245.529, 0, 245.529
3.9925, 245.483, 0, 245.483
3.9975, 245.436, 0, 245.436
4.0025, 245.39, 0, 245.39
4.0075, 245.438, 0, 245.438
4.0125, 245.392, 0, 245.392
4.0175, 245.346, 0, 245.346
4.0225, 245.3, 0, 245.3
4.0275, 245.253, 0, 245.253
4.0325, 245.207, 0, 245.207
4.0375, 245.161, 0, 245.161
4.0425, 245.115, 0, 245.115
4.0475, 245.068, 0, 245.068
4.0525, 245.022, 0, 245.022
4.0575, 244.976, 0, 244.976
4.0625, 244.929, 0, 244.929
4.0675, 244.883, 0, 244.883
4.0725, 244.837, 0, 244.837
4.0775, 244.79, 0, 244.79
4.0825, 244.744, 0, 244.744
4.0875, 244.697, 0, 244.697
4.0925, 244.651, 0, 244.651
4.0975, 244.604, 0, 244.604
4.1025, 244.557, 0, 244.557
4.1075, 244.511, 0, 244.511
4.1125, 244.464, 0, 244.464
4.1175, 244.418, 0, 244.418
4.1225, 244.371, 0, 244.371
4.1275, 244.324, 0, 244.324
4.1325, 244.277, 0, 244.277
4.1375, 244.231, 0, 244.231
4.1425, 244.184, 0, 244.184
4.1475, 244.137, 0, 244.137
4.1525, 244.09, 0, 244.09
4.1575, 244.043, 0, 244.043
4.1625, 243.996, 0, 243.996
4.1675, 243.95, 0, 243.95
4.1725, 243.903, 0, 243.903
4.1775, 243.856, 0, 243.856
4.1825, 243.809, 0, 243.809
4.1875, 243.762, 0, 243.762
4.1925, 243.715, 0, 243.715
4.1975, 243.668, 0, 243.668
4.2025, 243.62, 0, 243.62
4.2075, 243.573, 0, 243.573
4.2125, 243.526, 0, 243.526
4.2175, 243.479, 0, 243.479
4.2225, 243.432, 0, 243.432
4.2275, 243.385, 0, 243.385
4.2325, 243.337, 0, 243.337
4.2375, 243.29, 0, 243.29
4.2425, 243.243, 0, 243.243
4.2475, 243.196, 0, 243.196
4.2525, 243.148, 0, 243.148
4.2575, 243.101, 0, 243.101
4.2625, 243.054, 0, 243.054
4.2675, 243.006, 0, 243.006
4.2725, 242.959, 0, 242.959
4.2775, 242.911, 0, 242.911
4.2825, 242.864, 0, 242.864
4.2875, 242.816, 0, 242.816
4.2925, 242.769, 0, 242.769
4.2975, 242.721, 0, 242.721
4.3025, 242.674, 0, 242.674
4.3075, 242.721, 0, 242.721
4.3125, 242.674, 0, 242.674
4.3175, 242.626, 0, 242.626
4.3225, 242.579, 0, 242.579
4.3275, 242.532, 0, 242.532
4.3325, 242.485, 0, 242.485
4.3375, 242.437, 0, 242.437
4.3425, 242.39, 0, 242.39
4.3475, 242.343, 0, 242.343
4.3525, 242.295, 0, 242.295
4.3575, 242.339, 0, 242.339
4.3625, 242.292, 0, 242.292
4.3675, 242.244, 0, 242.244
4.3725, 242.197, 0, 242.197
4.3775, 242.15, 0, 242.15
4.3825, 242.103, 0, 242.103
4.3875, 242.056, 0, 242.056
4.3925, 242.009, 0, 242.009
4.3975, 241.961, 0, 241.961
4.4025, 241.914, 0, 241.914
4.4075, 241.867, 0, 241.867
4.4125, 241.819, 0, 241.819
4.4175, 241.772, 0, 241.772
4.4225, 241.725, 0, 241.725
4.4275, 241.677, 0, 241.677
4.4325, 241.63, 0, 241.63
4.4375, 241.583, 0, 241.583
4.4425, 241.535, 0, 241.535
4.4475, 241.488, 0, 241.488
4.4525, 241.44, 0, 241.44
4.4575, 241.393, 0, 241.393
4.4625, 241.345, 0, 241.345
4.4675, 241.298, 0, 241.298
4.4725, 241.25, 0, 241.25
4.4775, 241.203, 0, 241.203
4.4825, 241.155, 0, 241.155
4.4875, 241.108, 0, 241.108
4.4925, 241.06, 0, 241.06
4.4975, 241.013, 0, 241.013
4.5025, 240.965, 0, 240.965
4.5075, 240.917, 0, 240.917
4.5125, 240.87, 0, 240.87
4.5175, 240.822, 0, 240.822
4.5225, 240.774, 0, 240.774
4.5275, 240.726, 0, 240.726
4.5325, 240.679, 0, 240.679
4.5375, 240.631, 0, 240.631
4.5425, 240.584, 0, 240.584
4.5475, 240.538, 0, 240.538
4.5525, 240.492, 0, 240.492
4.5575, 240.447, 0, 240.447
4.5625, 240.403, 0, 240.403
4.5675, 240.36, 0, 240.36
4.5725, 240.319, 0, 240.319
4.5775, 240.281, 0, 240.281
4.5825, 240.245, 0, 240.245
4.5875, 240.212, 0, 240.212
4.5925, 240.184, 0, 240.184
4.5975, 240.16, 0, 240.16
4.6025, 240.142, 0, 240.142
4.6075, 240.132, 0, 240.132
4.6125, 240.129, 0, 240.129
4.6175, 240.135, 0, 240.135
4.6225, 240.152, 0, 240.152
4.6275, 240.18, 0, 240.18
4.6325, 240.222, 0, 240.222
4.6375, 240.28, 0, 240.28
4.6425, 240.353, 0, 240.353
4.6475, 240.445, 0, 240.445
4.6525, 240.556, 0, 240.556
4.6575, 240.688, 0, 240.688
4.6625, 240.842, 0, 240.842
4.6675, 241.11, 0, 241.11
4.6725, 241.312, 0, 241.312
4.6775, 241.54, 0, 241.54
4.6825, 241.793, 0, 241.793
4.6875, 242.072, 0, 242.072
4.6925, 242.377, 0, 242.377
4.6975, 242.708, 0, 242.708
4.7025, 243.064, 0, 243.064
4.7075, 243.446, 0, 243.446
4.7125, 243.851, 0, 243.851
4.7175, 244.377, 0, 244.377
4.7225, 244.828, 0, 244.828
4.7275, 245.3, 0, 245.3
4.7325, 245.792, 0, 245.792
4.7375, 246.301, 0, 246.301
4.7425, 246.826, 0, 246.826
4.7475, 247.366, 0, 247.366
4.7525, 247.919, 0, 247.919
4.7575, 248.483, 0, 248.483
4.7625, 249.058, 0, 249.058
4.7675, 249.642, 0, 249.642
4.7725, 250.234, 0, 250.234
4.7775, 250.832, 0, 250.832
4.7825, 251.436, 0, 251.436
4.7875, 252.045, 0, 252.045
4.7925, 252.658, 0, 252.658
4.7975, 253.274, 0, 253.274
4.8025, 253.892, 0, 253.892
4.8075, 254.513, 0, 254.513
4.8125, 255.135, 0, 255.135
4.8175, 255.759, 0, 255.759
4.8225, 256.384, 0, 256.384
4.8275, 257.009, 0, 257.009
4.8325, 257.636, 0, 257.636
4.8375, 258.263, 0, 258.263
4.8425, 258.89, 0, 258.89
4.8475, 259.517, 0, 259.517
4.8525, 260.144, 0, 260.144
4.8575, 260.772, 0, 260.772
4.8625, 261.399, 0, 261.399
4.8675, 262.026, 0, 262.026
4.8725, 262.654, 0, 262.654
4.8775, 263.281, 0, 263.281
4.8825, 263.908, 0, 263.908
4.8875, 264.536, 0, 264.536
4.8925, 265.163, 0, 265.163
4.8975, 265.79, 0, 265.79
4.9025, 266.417, 0, 266.417
4.9075, 267.044, 0, 267.044
4.9125, 267.671, 0, 267.671
4.9175, 268.299, 0, 268.299
4.9225, 268.926, 0, 268.926
4.9275, 269.553, 0, 269.553
4.9325, 270.18, 0, 270.18
4.9375, 270.807, 0, 270.807
4.9425, 271.434, 0, 271.434
4.9475, 272.061, 0, 272.061
4.9525, 272.688, 0, 272.688
4.9575, 273.315, 0, 273.315
4.9625, 273.942, 0, 273.942
4.9675, 274.569, 0, 274.569
4.9725, 275.196, 0, 275.196
4.9775, 275.823, 0, 275.823
4.9825, 276.45, 0, 276.45
4.9875, 277.077, 0, 277.077
4.9925, 277.703, 0, 277.703
4.9975, 278.33, 0, 278.33
5.0025, 278.957, 0, 278.957
5.0075, 279.584, 0, 279.584
5.0125, 280.211, 0, 280.211
5.0175, 280.837, 0, 280.837
5.0225, 281.464, 0, 281.464
5.0275, 282.091, 0, 282.091
5.0325, 282.717, 0, 282.717
5.0375, 283.441, 0, 283.441
5.0425, 284.068, 0, 284.068
5.0475, 284.695, 0, 284.695
5.0525, 285.322, 0, 285.322
5.0575, 285.949, 0, 285.949
5.0625, 286.577, 0, 286.577
5.0675, 287.204, 0, 287.204
5.0725, 287.831, 0, 287.831
5.0775, 288.458, 0, 288.458
5.0825, 289.085, 0, 289.085
5.0875, 289.823, 0, 289.823
5.0925, 290.451, 0, 290.451
5.0975, 291.078, 0, 291.078
5.1025, 291.706, 0, 291.706
5.1075, 292.333, 0, 292.333
5.1125, 292.961, 0, 292.961
5.1175, 293.589, 0, 293.589
5.1225, 294.216, 0, 294.216
5.1275, 294.844, 0, 294.844
5.1325, 295.471, 0, 295.471
5.1375, 296.098, 0, 296.098
5.1425, 296.726, 0, 296.726
5.1475, 297.353, 0, 297.353
5.1525, 297.981, 0, 297.981
5.1575, 298.608, 0, 298.608
5.1625, 299.236, 0, 299.236
5.1675, 299.863, 0, 299.863
5.1725, 300.49, 0, 300.49
5.1775, 301.118, 0, 301.118
5.1825, 301.745, 0, 301.745
5.1875, 302.372, 0, 302.372
5.1925, 302.999, 0, 302.999
5.1975, 303.627, 0, 303.627
5.2025, 304.254, 0, 304.254
5.2075, 304.881, 0, 304.881
5.2125, 305.508, 0, 305.508
5.2175, 306.136, 0, 306.136
5.2225, 306.763, 0, 306.763
5.2275, 307.39, 0, 307.39
5.2325, 308.017, 0, 308.017
5.2375, 308.644, 0, 308.644
5.2425, 309.271, 0, 309.271
5.2475, 309.898, 0, 309.898
5.2525, 310.525, 0, 310.525
5.2575, 311.152, 0, 311.152
5.2625, 311.779, 0, 311.779
5.2675, 312.406, 0, 312.406
5.2725, 313.033, 0, 313.033
5.2775, 313.66, 0, 313.66
5.2825, 314.287, 0, 314.287
5.2875, 314.914, 0, 314.914
5.2925, 315.541, 0, 315.541
5.2975, 316.168, 0, 316.168
5.3025, 316.795, 0, 316.795
5.3075, 317.422, 0, 317.422
5.3125, 318.049, 0, 318.049
5.3175, 318.675, 0, 318.675
5.3225, 319.302, 0, 319.302
5.3275, 319.929, 0, 319.929
5.3325, 320.556, 0, 320.556
5.3375, 321.182, 0, 321.182
5.3425, 321.809, 0, 321.809
5.3475, 322.436, 0, 322.436
5.3525, 323.062, 0, 323.062
5.3575, 323.689, 0, 323.689
5.3625, 324.316, 0, 324.316
5.3675, 324.942, 0, 324.942
5.3725, 325.569, 0, 325.569
5.3775, 326.195, 0, 326.195
5.3825, 326.822, 0, 326.822
5.3875, 327.449, 0, 327.449
5.3925, 328.075, 0, 328.075
5.3975, 328.702, 0, 328.702
5.4025, 329.328, 0, 329.328
5.4075, 329.954, 0, 329.954
5.4125, 330.581, 0, 330.581
5.4175, 331.318, 0, 331.318
5.4225, 331.945, 0, 331.945
5.4275, 332.572, 0, 332.572
5.4325, 333.199, 0, 333.199
5.4375, 333.826, 0, 333.826
5.4425, 334.453, 0, 334.453
5.4475, 335.08, 0, 335.08
5.4525, 335.707, 0, 335.707
5.4575, 336.334, 0, 336.334
5.4625, 336.96, 0, 336.96
5.4675, 337.712, 0, 337.712
5.4725, 338.339, 0, 338.339
5.4775, 338.967, 0, 338.967
5.4825, 339.594, 0, 339.594
5.4875, 340.221, 0, 340.221
5.4925, 340.849, 0, 340.849
5.4975, 341.476, 0, 341.476
5.5025, 342.103, 0, 342.103
5.5075, 342.731, 0, 342.731
5.5125, 343.358, 0, 343.358
5.5175, 343.985, 0, 343.985
5.5225, 344.612, 0, 344.612
5.5275, 345.24, 0, 345.24
5.5325, 345.867, 0, 345.867
5.5375, 346.494, 0, 346.494
5.5425, 347.121, 0, 347.121
5.5475, 347.748, 0, 347.748
5.5525, 348.375, 0, 348.375
5.5575, 349.003, 0, 349.003
5.5625, 349.63, 0, 349.63
5.5675, 350.257, 0, 350.257
5.5725, 350.884, 0, 350.884
5.5775, 351.511, 0, 351.511
5.5825, 352.138, 0, 352.138
5.5875, 352.765, 0, 352.765
5.5925, 353.392, 0, 353.392
5.5975, 354.019, 0, 354.019
5.6025, 354.646, 0, 354.646
5.6075, 355.273, 0, 355.273
5.6125, 355.899, 0, 355.899
5.6175, 356.526, 0, 356.526
5.6225, 357.153, 0, 357.153
5.6275, 357.78, 0, 357.78
5.6325, 358.407, 0, 358.407
5.6375, 359.034, 0, 359.034
5.6425, 359.66, 0, 359.66
5.6475, 360.287, 0, 360.287
5.6525, 360.914, 0, 360.914
5.6575, 361.541, 0, 361.541
5.6625, 362.167, 0, 362.167
5.6675, 362.794, 0, 362.794
5.6725, 363.421, 0, 363.421
5.6775, 364.047, 0, 364.047
5.6825, 364.674, 0, 364.674
5.6875, 365.301, 0, 365.301
5.6925, 365.927, 0, 365.927
5.6975, 366.554, 0, 366.554
5.7025, 367.18, 0, 367.18
5.7075, 367.807, 0, 367.807
5.7125, 368.433, 0, 368.433
5.7175, 369.06, 0, 369.06
5.7225, 369.686, 0, 369.686
5.7275, 370.313, 0, 370.313
5.7325, 370.939, 0, 370.939
5.7375, 371.566, 0, 371.566
5.7425, 372.192, 0, 372.192
5.7475, 372.819, 0, 372.819
5.7525, 373.445, 0, 373.445
5.7575, 374.071, 0, 374.071
5.7625, 374.698, 0, 374.698
5.7675, 375.324, 0, 375.324
5.7725, 375.95, 0, 375.95
5.7775, 376.576, 0, 376.576
5.7825, 377.203, 0, 377.203
5.7875, 377.829, 0, 377.829
5.7925, 378.455, 0, 378.455
5.7975, 379.081, 0, 379.081
5.8025, 379.707, 0, 379.707
5.8075, 380.458, 0, 380.458
5.8125, 381.085, 0, 381.085
5.8175, 381.712, 0, 381.712
5.8225, 382.338, 0, 382.338
5.8275, 382.965, 0, 382.965
5.8325, 383.592, 0, 383.592
5.8375, 384.218, 0, 384.218
5.8425, 384.845, 0, 384.845
5.8475, 385.472, 0, 385.472
5.8525, 386.098, 0, 386.098
5.8575, 386.725, 0, 386.725
5.8625, 387.49, 0, 387.49
5.8675, 388.117, 0, 388.117
5.8725, 388.744, 0, 388.744
5.8775, 389.371, 0, 389.371
5.8825, 389.998, 0, 389.998
5.8875, 390.626, 0, 390.626
5.8925, 391.253, 0, 391.253
5.8975, 391.88, 0, 391.88
5.9025, 392.507, 0, 392.507
5.9075, 393.134, 0, 393.134
5.9125, 393.761, 0, 393.761
5.9175, 394.388, 0, 394.388
5.9225, 395.015, 0, 395.015
5.9275, 395.642, 0, 395.642
5.9325, 396.268, 0, 396.268
5.9375, 396.895, 0, 396.895
5.9425, 397.522, 0, 397.522
5.9475, 398.149, 0, 398.149
5.9525, 398.776, 0, 398.776
5.9575, 399.403, 0, 399.403
5.9625, 400.03, 0, 400.03
5.9675, 400.656, 0, 400.656
5.9725, 401.283, 0, 401.283
5.9775, 401.91, 0, 401.91
5.9825, 402.537, 0, 402.537
5.9875, 403.163, 0, 403.163
5.9925, 403.79, 0, 403.79
5.9975, 404.417, 0, 404.417
6.0025, 405.043, 0, 405.043
6.0075, 405.67, 0, 405.67
6.0125, 406.297, 0, 406.297
6.0175, 406.923, 0, 406.923
6.0225, 407.55, 0, 407.55
6.0275, 408.176, 0, 408.176
6.0325, 408.803, 0, 408.803
6.0375, 409.429, 0, 409.429
6.0425, 410.056, 0, 410.056
6.0475, 410.682, 0, 410.682
6.0525, 411.309, 0, 411.309
6.0575, 411.935, 0, 411.935
6.0625, 412.562, 0, 412.562
6.0675, 413.188, 0, 413.188
6.0725, 413.815, 0, 413.815
6.0775, 414.441, 0, 414.441
6.0825, 415.067, 0, 415.067
6.0875, 415.694, 0, 415.694
6.0925, 416.32, 0, 416.32
6.0975, 416.946, 0, 416.946
6.1025, 417.573, 0, 417.573
6.1075, 418.199, 0, 418.199
6.1125, 418.825, 0, 418.825
6.1175, 419.451, 0, 419.451
6.1225, 420.078, 0, 420.078
6.1275, 420.704, 0, 420.704
6.1325, 421.33, 0, 421.33
6.1375, 421.956, 0, 421.956
6.1425, 422.582, 0, 422.582
6.1475, 423.208, 0, 423.208
6.1525, 423.834, 0, 423.834
6.1575, 424.46, 0, 424.46
6.1625, 425.087, 0, 425.087
6.1675, 425.713, 0, 425.713
6.1725, 426.339, 0, 426.339
6.1775, 426.965, 0, 426.965
6.1825, 427.591, 0, 427.591
6.1875, 428.216, 0, 428.216
6.1925, 428.842, 0, 428.842
6.1975, 429.468, 0, 429.468
6.2025, 430.094, 0, 430.094
6.2075, 430.72, 0, 430.72
6.2125, 431.485, 0, 431.485
6.2175, 432.111, 0, 432.111
6.2225, 432.738, 0, 432.738
6.2275, 433.364, 0, 433.364
6.2325, 433.99, 0, 433.99
6.2375, 434.617, 0, 434.617
6.2425, 435.243, 0, 435.243
6.2475, 435.87, 0, 435.87
6.2525, 436.496, 0, 436.496
6.2575, 437.122, 0, 437.122
6.2625, 437.748, 0, 437.748
6.2675, 438.527, 0, 438.527
6.2725, 439.154, 0, 439.154
6.2775, 439.781, 0, 439.781
6.2825, 440.408, 0, 440.408
6.2875, 441.035, 0, 441.035
6.2925, 441.661, 0, 441.661
6.2975, 442.288, 0, 442.288
6.3025, 442.915, 0, 442.915
6.3075, 443.542, 0, 443.542
6.3125, 444.168, 0, 444.168
6.3175, 444.795, 0, 444.795
6.3225, 445.422, 0, 445.422
6.3275, 446.049, 0, 446.049
6.3325, 446.675, 0, 446.675
6.3375, 447.302, 0, 447.302
6.3425, 447.929, 0, 447.929
6.3475, 448.555, 0, 448.555
6.3525, 449.182, 0, 449.182
6.3575, 449.808, 0, 449.808
6.3625, 450.435, 0, 450.435
6.3675, 451.062, 0, 451.062
6.3725, 451.688, 0, 451.688
6.3775, 452.315, 0, 452.315
6.3825, 452.941, 0, 452.941
6.3875, 453.568, 0, 453.568
6.3925, 454.194, 0, 454.194
6.3975, 454.82, 0, 454.82
6.4025, 455.447, 0, 455.447
6.4075, 456.073, 0, 456.073
6.4125, 456.7, 0, 456.7
6.4175, 457.326, 0, 457.326
6.4225, 457.952, 0, 457.952
6.4275, 458.579, 0, 458.579
6.4325, 459.205, 0, 459.205
6.4375, 459.831, 0, 459.831
6.4425, 460.458, 0, 460.458
6.4475, 461.084, 0, 461.084
6.4525, 461.71, 0, 461.71
6.4575, 462.336, 0, 462.336
6.4625, 462.963, 0, 462.963
6.4675, 463.589, 0, 463.589
6.4725, 464.215, 0, 464.215
6.4775, 464.841, 0, 464.841
6.4825, 465.467, 0, 465.467
6.4875, 466.093, 0, 466.093
6.4925, 466.72, 0, 466.72
6.4975, 467.346, 0, 467.346
6.5025, 467.972, 0, 467.972
6.5075, 468.598, 0, 468.598
6.5125, 469.224, 0, 469.224
6.5175, 469.85, 0, 469.85
6.5225, 470.476, 0, 470.476
6.5275, 471.102, 0, 471.102
6.5325, 471.728, 0, 471.728
6.5375, 472.354, 0, 472.354
6.5425, 472.98, 0, 472.98
6.5475, 473.606, 0, 473.606
6.5525, 474.231, 0, 474.231
6.5575, 474.857, 0, 474.857
6.5625, 475.483, 0, 475.483
6.5675, 476.109, 0, 476.109
6.5725, 476.735, 0, 476.735
6.5775, 477.361, 0, 477.361
6.5825, 477.986, 0, 477.986
6.5875, 478.612, 0, 478.612
6.5925, 479.238, 0, 479.238
6.5975, 479.863, 0, 479.863
6.6025, 480.489, 0, 480.489
6.6075, 481.115, 0, 481.115
6.6125, 481.74, 0, 481.74
6.6175, 482.366, 0, 482.366
6.6225, 482.992, 0, 482.992
6.6275, 483.77, 0, 483.77
6.6325, 484.396, 0, 484.396
6.6375, 485.022, 0, 485.022
6.6425, 485.648, 0, 485.648
6.6475, 486.274, 0, 486.274
6.6525, 486.901, 0, 486.901
6.6575, 487.527, 0, 487.527
6.6625, 488.153, 0, 488.153
6.6675, 488.779, 0, 488.779
6.6725, 489.405, 0, 489.405
6.6775, 490.031, 0, 490.031
6.6825, 490.657, 0, 490.657
6.6875, 491.449, 0, 491.449
6.6925, 492.076, 0, 492.076
6.6975, 492.702, 0, 492.702
6.7025, 493.329, 0, 493.329
6.7075, 493.956, 0, 493.956
6.7125, 494.582, 0, 494.582
6.7175, 495.209, 0, 495.209
6.7225, 495.835, 0, 495.835
6.7275, 496.462, 0, 496.462
6.7325, 497.088, 0, 497.088
6.7375, 497.715, 0, 497.715
6.7425, 498.341, 0, 498.341
6.7475, 498.968, 0, 498.968
6.7525, 499.594, 0, 499.594
6.7575, 500.22, 0, 500.22
6.7625, 500.847, 0, 500.847
6.7675, 501.473, 0, 501.473
6.7725, 502.1, 0, 502.1
6.7775, 502.726, 0, 502.726
6.7825, 503.352, 0, 503.352
6.7875, 503.978, 0, 503.978
6.7925, 504.605, 0, 504.605
6.7975, 505.231, 0, 505.231
6.8025, 505.857, 0, 505.857
6.8075, 506.484, 0, 506.484
6.8125, 507.11, 0, 507.11
6.8175, 507.736, 0, 507.736
6.8225, 508.362, 0, 508.362
6.8275, 508.988, 0, 508.988
6.8325, 509.614, 0, 509.614
6.8375, 510.241, 0, 510.241
6.8425, 510.867, 0, 510.867
6.8475, 511.493, 0, 511.493
6.8525, 512.119, 0, 512.119
6.8575, 512.745, 0, 512.745
6.8625, 513.371, 0, 513.371
6.8675, 513.997, 0, 513.997
6.8725, 514.623, 0, 514.623
6.8775, 515.249, 0, 515.249
6.8825, 515.875, 0, 515.875
6.8875, 516.501, 0, 516.501
6.8925, 517.127, 0, 517.127
6.8975, 517.753, 0, 517.753
6.9025, 518.379, 0, 518.379
6.9075, 519.005, 0, 519.005
6.9125, 519.631, 0, 519.631
6.9175, 520.256, 0, 520.256
6.9225, 520.882, 0, 520.882
6.9275, 521.508, 0, 521.508
6.9325, 522.134, 0, 522.134
6.9375, 522.76, 0, 522.76
6.9425, 523.385, 0, 523.385
6.9475, 524.011, 0, 524.011
6.9525, 524.637, 0, 524.637
6.9575, 525.263, 0, 525.263
6.9625, 525.888, 0, 525.888
6.9675, 526.514, 0, 526.514
6.9725, 527.14, 0, 527.14
6.9775, 527.765, 0, 527.765
6.9825, 528.391, 0, 528.391
6.9875, 529.016, 0, 529.016
6.9925, 529.642, 0, 529.642
6.9975, 530.268, 0, 530.268
7.0025, 530.893, 0, 530.893
7.0075, 531.519, 0, 531.519
7.0125, 532.144, 0, 532.144
7.0175, 532.77, 0, 532.77
7.0225, 533.395, 0, 533.395
7.0275, 534.02, 0, 534.02
7.0325, 534.646, 0, 534.646
7.0375, 535.271, 0, 535.271
7.0425, 535.897, 0, 535.897
7.0475, 536.522, 0, 536.522
7.0525, 537.147, 0, 537.147
7.0575, 537.939, 0, 537.939
7.0625, 538.565, 0, 538.565
7.0675, 539.191, 0, 539.191
7.0725, 539.817, 0, 539.817
7.0775, 540.443, 0, 540.443
7.0825, 541.069, 0, 541.069
7.0875, 541.694, 0, 541.694
7.0925, 542.32, 0, 542.32
7.0975, 542.946, 0, 542.946
7.1025, 543.572, 0, 543.572
7.1075, 544.198, 0, 544.198
7.1125, 544.824, 0, 544.824
7.1175, 545.629, 0, 545.629
7.1225, 546.255, 0, 546.255
7.1275, 546.882, 0, 546.882
7.1325, 547.508, 0, 547.508
7.1375, 548.134, 0, 548.134
7.1425, 548.761, 0, 548.761
7.1475, 549.387, 0, 549.387
7.1525, 550.013, 0, 550.013
7.1575, 550.64, 0, 550.64
7.1625, 551.266, 0, 551.266
7.1675, 551.892, 0, 551.892
7.1725, 552.518, 0, 552.518
7.1775, 553.145, 0, 553.145
7.1825, 553.771, 0, 553.771
7.1875, 554.397, 0, 554.397
7.1925, 555.023, 0, 555.023
7.1975, 555.649, 0, 555.649
7.2025, 556.275, 0, 556.275
7.2075, 556.901, 0, 556.901
7.2125, 557.528, 0, 557.528
7.2175, 558.154, 0, 558.154
7.2225, 558.78, 0, 558.78
7.2275, 559.406, 0, 559.406
7.2325, 560.032, 0, 560.032
7.2375, 560.658, 0, 560.658
7.2425, 561.284, 0, 561.284
7.2475, 561.91, 0, 561.91
7.2525, 562.536, 0, 562.536
7.2575, 563.162, 0, 563.162
7.2625, 563.788, 0, 563.788
7.2675, 564.413, 0, 564.413
7.2725, 565.039, 0, 565.039
7.2775, 565.665, 0, 565.665
7.2825, 566.291, 0, 566.291
7.2875, 566.917, 0, 566.917
7.2925, 567.543, 0, 567.543
7.2975, 568.169, 0, 568.169
7.3025, 568.794, 0, 568.794
7.3075, 569.42, 0, 569.42
7.3125, 570.046, 0, 570.046
7.3175, 570.672, 0, 570.672
7.3225, 571.297, 0, 571.297
7.3275, 571.923, 0, 571.923
7.3325, 572.549, 0, 572.549
7.3375, 573.174, 0, 573.174
7.3425, 573.8, 0, 573.8
7.3475, 574.426, 0, 574.426
7.3525, 575.051, 0, 575.051
7.3575, 575.677, 0, 575.677
7.3625, 576.302, 0, 576.302
7.3675, 576.928, 0, 576.928
7.3725, 577.554, 0, 577.554
7.3775, 578.179, 0, 578.179
7.3825, 578.805, 0, 578.805
7.3875, 579.43, 0, 579.43
7.3925, 580.056, 0, 580.056
7.3975, 580.681, 0, 580.681
7.4025, 581.306, 0, 581.306
7.4075, 581.932, 0, 581.932
7.4125, 582.557, 0, 582.557
7.4175, 583.183, 0, 583.183
7.4225, 583.808, 0, 583.808
7.4275, 584.433, 0, 584.433
7.4325, 585.059, 0, 585.059
7.4375, 585.684, 0, 585.684
7.4425, 586.309, 0, 586.309
7.4475, 586.935, 0, 586.935
7.4525, 587.56, 0, 587.56
7.4575, 588.185, 0, 588.185
7.4625, 588.81, 0, 588.81
7.4675, 589.435, 0, 589.435
7.4725, 590.061, 0, 590.061
7.4775, 590.686, 0, 590.686
7.4825, 591.311, 0, 591.311
7.4875, 591.936, 0, 591.936
7.4925, 592.561, 0, 592.561
7.4975, 593.366, 0, 593.366
7.5025, 593.992, 0, 593.992
7.5075, 594.617, 0, 594.617
7.5125, 595.243, 0, 595.243
7.5175, 595.869, 0, 595.869
7.5225, 596.494, 0, 596.494
7.5275, 597.12, 0, 597.12
7.5325, 597.746, 0, 597.746
7.5375, 598.371, 0, 598.371
7.5425, 598.997, 0, 598.997
7.5475, 599.622, 0, 599.622
7.5525, 600.248, 0, 600.248
7.5575, 601.066, 0, 601.066
7.5625, 601.692, 0, 601.692
7.5675, 602.318, 0, 602.318
7.5725, 602.944, 0, 602.944
7.5775, 603.571, 0, 603.571
7.5825, 604.197, 0, 604.197
7.5875, 604.823, 0, 604.823
7.5925, 605.449, 0, 605.449
7.5975, 606.075, 0, 606.075
7.6025, 606.701, 0, 606.701
7.6075, 607.327, 0, 607.327
7.6125, 607.953, 0, 607.953
7.6175, 608.579, 0, 608.579
7.6225, 609.205, 0, 609.205
7.6275, 609.831, 0, 609.831
7.6325, 610.457, 0, 610.457
