Trajectory index, Trajectory type, X (A), Y (A), Z (A), E (keV), indexRegion, collisionType
71, 1, 2872.42, 1059.95, 5058.15, 4.17754, 0, 5
71, 1, 2890.89, 1034.23, 5060.86, 4.15091, 0, 5
71, 1, 2891.71, 1033, 5061.03, 4.14966, 0, 5
71, 1, 2952.25, 939.327, 5076.1, 4.05487, 0, 5
71, 1, 2958.95, 929.738, 5077.19, 4.04482, 0, 5
71, 1, 2978.83, 902.473, 5079.58, 4.0158, 0, 5
71, 1, 3002.66, 872.346, 5084.68, 3.98239, 0, 5
71, 1, 3026.79, 845.805, 5085.97, 3.95126, 0, 5
71, 1, 3038.32, 832.622, 5086.64, 3.93598, 0, 5
71, 1, 3053.45, 811.208, 5088.03, 3.91302, 0, 5
71, 1, 3064.76, 793.578, 5088.91, 3.89461, 0, 5
71, 1, 3089.22, 760.498, 5087.52, 3.85833, 0, 5
71, 1, 3126.32, 712.611, 5094.27, 3.80426, 0, 5
71, 1, 3128.57, 710.204, 5094.63, 3.8013, 0, 5
71, 1, 3131.99, 707.756, 5092.66, 3.79713, 0, 5
71, 1, 3131.67, 711.008, 5088.26, 3.79222, 0, 5
71, 1, 3117.36, 706.324, 5077.7, 3.7757, 0, 5
71, 1, 3104.02, 702.044, 5068.05, 3.76038, 0, 5
71, 1, 3082.44, 694.729, 5047.38, 3.73258, 0, 5
71, 1, 3077.23, 693.522, 5043.14, 3.72638, 0, 5
71, 1, 3063.64, 691.415, 5034.13, 3.71144, 0, 5
71, 1, 3063.28, 691.343, 5033.9, 3.71104, 0, 5
71, 1, 3058.7, 690.934, 5031.23, 3.70619, 0, 5
71, 1, 3055.07, 690.482, 5029.26, 3.7024, 0, 5
71, 1, 3029.84, 685.674, 5009.36, 3.67272, 0, 5
71, 1, 2943.14, 673.882, 4945.45, 3.57318, 0, 5
71, 1, 2732.65, 656.582, 4804.43, 3.33532, 0, 5
71, 1, 2717.86, 644.045, 4794.44, 3.31388, 0, 5
71, 1, 2701.05, 629.819, 4786.12, 3.29063, 0, 5
71, 1, 2633.84, 570.079, 4755.24, 3.19626, 0, 5
71, 1, 2604.6, 548.67, 4744.48, 3.15798, 0, 5
71, 1, 2576.68, 529.709, 4736.05, 3.12244, 0, 5
71, 1, 2567.11, 524.325, 4732.6, 3.11059, 0, 5
71, 1, 2532.97, 503.61, 4719.36, 3.06717, 0, 5
71, 1, 2529.67, 501.391, 4718.55, 3.06294, 0, 5
71, 1, 2487.92, 468.466, 4709.61, 3.00669, 0, 5
71, 1, 2451.25, 445.555, 4688.18, 2.95569, 0, 5
71, 1, 2446.28, 440.347, 4685.72, 2.94755, 0, 5
71, 1, 2434.9, 428.564, 4680.95, 2.92927, 0, 5
71, 1, 2432.08, 424.277, 4680.26, 2.9237, 0, 5
71, 1, 2431.07, 422.898, 4680.72, 2.9218, 0, 5
71, 1, 2419.92, 388.369, 4689.83, 2.88147, 0, 5
71, 1, 2399.78, 331.952, 4705.16, 2.81418, 0, 5
71, 1, 2399.27, 331.008, 4705.42, 2.81296, 0, 5
71, 1, 2344.39, 219.459, 4743.36, 2.66915, 0, 5
71, 1, 2340.55, 214.348, 4745.13, 2.66154, 0, 5
71, 1, 2337.12, 209.827, 4746.47, 2.65484, 0, 5
71, 1, 2327, 196.118, 4751.67, 2.63434, 0, 5
71, 1, 2306.03, 191.466, 4762.69, 2.6064, 0, 5
71, 1, 2292.24, 188.544, 4769.4, 2.5882, 0, 5
71, 1, 2250.37, 182.196, 4796.22, 2.52949, 0, 5
71, 1, 2248.86, 182.713, 4797.03, 2.52737, 0, 5
71, 1, 2247.06, 184.654, 4797.72, 2.52411, 0, 5
71, 1, 2218.12, 209.21, 4807.16, 2.47752, 0, 5
71, 1, 2156.77, 245.923, 4841.82, 2.38167, 0, 5
71, 1, 2155.29, 246.873, 4842.72, 2.37922, 0, 5
71, 1, 2154.37, 247.567, 4843.26, 2.37764, 0, 5
71, 1, 2140.04, 258.932, 4847.24, 2.35443, 0, 5
71, 1, 2137.83, 261.049, 4847.95, 2.35051, 0, 5
71, 1, 2130.6, 270.002, 4850, 2.3359, 0, 5
71, 1, 2122.06, 284.447, 4847.95, 2.31468, 0, 5
71, 1, 2111.34, 302.613, 4844.62, 2.28771, 0, 5
71, 1, 2105.3, 316.851, 4843.47, 2.26798, 0, 5
71, 1, 2097.19, 333.459, 4841.1, 2.24412, 0, 5
71, 1, 2087.5, 351.051, 4838.44, 2.218, 0, 5
71, 1, 2073.95, 361.329, 4838.13, 2.19591, 0, 5
71, 1, 2066.65, 366.441, 4839.25, 2.18416, 0, 5
71, 1, 2056.37, 372.048, 4840.98, 2.16862, 0, 5
71, 1, 2048.93, 375.561, 4842.58, 2.15756, 0, 5
71, 1, 2016.71, 389.321, 4847.27, 2.11078, 0, 5
71, 1, 2014.48, 389.649, 4847.46, 2.10775, 0, 5
71, 1, 1961.92, 399.93, 4861.36, 2.03338, 0, 5
71, 1, 1960.49, 399.963, 4861.36, 2.03141, 0, 5
71, 1, 1928.68, 402.214, 4860.09, 1.98747, 0, 5
71, 1, 1925.81, 402.167, 4860.09, 1.98347, 0, 5
71, 1, 1896.48, 404.416, 4861.51, 1.94227, 0, 5
71, 1, 1877.33, 407.606, 4860.46, 1.91469, 0, 5
71, 1, 1869.87, 408.398, 4860.63, 1.90396, 0, 5
71, 1, 1855.58, 408.905, 4864.44, 1.8827, 0, 5
71, 1, 1850.25, 408.768, 4865.77, 1.87474, 0, 5
71, 1, 1819.65, 404.789, 4874.07, 1.82838, 0, 5
71, 1, 1779.06, 399.833, 4885.98, 1.76557, 0, 5
71, 1, 1777.29, 398.906, 4886.29, 1.76251, 0, 5
71, 1, 1775.71, 398.097, 4886.7, 1.75976, 0, 5
71, 1, 1759.26, 391.044, 4892.9, 1.73113, 0, 5
71, 1, 1757.2, 390.208, 4893.46, 1.72762, 0, 5
71, 1, 1744.04, 386.206, 4897.01, 1.70589, 0, 5
71, 1, 1699.9, 384.035, 4906.73, 1.63612, 0, 5
71, 1, 1697.86, 384.062, 4907.13, 1.63282, 0, 5
71, 1, 1692.94, 384.661, 4908.01, 1.62484, 0, 5
71, 1, 1690.21, 384.854, 4908.27, 1.62047, 0, 5
71, 1, 1647.45, 393.314, 4913.94, 1.55042, 0, 5
71, 1, 1639.01, 395.9, 4915.96, 1.53559, 0, 5
71, 1, 1616.98, 402.101, 4920.44, 1.49714, 0, 5
71, 1, 1592.46, 404.809, 4925.78, 1.45487, 0, 5
71, 1, 1591.21, 404.158, 4929.03, 1.44884, 0, 5
71, 1, 1586.81, 402.38, 4932.23, 1.43905, 0, 5
71, 1, 1585.68, 400.619, 4933.66, 1.4347, 0, 5
71, 1, 1571.22, 384.549, 4943.91, 1.39355, 0, 5
71, 1, 1562.65, 377.088, 4946.77, 1.37303, 0, 5
71, 1, 1555.99, 371.609, 4950.06, 1.35671, 0, 5
71, 1, 1548.1, 366.201, 4953.85, 1.33839, 0, 5
71, 1, 1514.34, 343.632, 4976.32, 1.25508, 0, 5
71, 1, 1509.23, 341.178, 4979.37, 1.24306, 0, 5
71, 1, 1506.77, 339.953, 4981.41, 1.23663, 0, 5
71, 1, 1497.38, 342.087, 4987.84, 1.21482, 0, 5
71, 1, 1479.25, 347.184, 4997.15, 1.17482, 0, 5
71, 1, 1458.87, 349.387, 5001.82, 1.13398, 0, 5
71, 1, 1458.58, 349.423, 5001.87, 1.13339, 0, 5
71, 1, 1454.83, 350.136, 5002.59, 1.12568, 0, 5
71, 1, 1438.15, 352.489, 5006.73, 1.09111, 0, 5
71, 1, 1434.7, 353.23, 5007.57, 1.08375, 0, 5
71, 1, 1427.28, 354.967, 5008.97, 1.06797, 0, 5
71, 1, 1419.59, 356.878, 5010.8, 1.05125, 0, 5
71, 1, 1414.32, 358.357, 5012.66, 1.03925, 0, 5
71, 1, 1411.96, 359.62, 5013.49, 1.03339, 0, 5
71, 1, 1405.44, 364.129, 5019.97, 1.01194, 0, 5
71, 1, 1402.37, 366.261, 5023.37, 1.00122, 0, 5
71, 1, 1401.15, 367.262, 5024.95, 0.996464, 0, 5
71, 1, 1400.07, 373.158, 5036.28, 0.969016, 0, 5
71, 1, 1401.52, 377.739, 5043.92, 0.949404, 0, 5
71, 1, 1404, 390.207, 5059.67, 0.904859, 0, 5
71, 1, 1412.05, 406.985, 5085.73, 0.83247, 0, 5
71, 1, 1412.11, 408.677, 5086.23, 0.828286, 0, 5
71, 1, 1411.39, 413.967, 5086.64, 0.815567, 0, 5
71, 1, 1409.48, 420.32, 5083.24, 0.797715, 0, 5
71, 1, 1408.83, 421.182, 5082.69, 0.794766, 0, 5
71, 1, 1407.24, 424.083, 5078.58, 0.781962, 0, 5
71, 1, 1407.35, 424.244, 5078.76, 0.781322, 0, 5
71, 1, 1412.76, 432.21, 5092.24, 0.740684, 0, 5
71, 1, 1412.77, 432.259, 5092.32, 0.740439, 0, 5
71, 1, 1416.31, 432.168, 5095.33, 0.728699, 0, 5
71, 1, 1416.39, 432.143, 5095.38, 0.728452, 0, 5
71, 1, 1440.44, 421.029, 5105.41, 0.656305, 0, 5
71, 1, 1457.37, 414.618, 5116.04, 0.599813, 0, 5
71, 1, 1462.26, 415.345, 5121.14, 0.579809, 0, 5
71, 1, 1472.85, 417.165, 5130.47, 0.539026, 0, 5
71, 1, 1474.16, 418.439, 5133.1, 0.529513, 0, 5
71, 1, 1478.11, 422.209, 5140.1, 0.5029, 0, 5
71, 1, 1491.08, 426.523, 5156.5, 0.437316, 0, 5
71, 1, 1494.77, 427.644, 5159.43, 0.421441, 0, 5
71, 1, 1498.38, 427.789, 5163.95, 0.402182, 0, 5
71, 1, 1502.17, 427.295, 5171.17, 0.374393, 0, 5
71, 1, 1505.91, 427.41, 5177.11, 0.349754, 0, 5
71, 1, 1506.4, 427.376, 5177.77, 0.346776, 0, 5
71, 1, 1509.8, 426.195, 5180.45, 0.330509, 0, 5
71, 1, 1512.75, 407.769, 5185.77, 0.25884, 0, 5
71, 1, 1512.83, 408.003, 5186.28, 0.256524, 0, 5
71, 1, 1512.82, 407.979, 5186.43, 0.255916, 0, 5
71, 1, 1513.56, 407.072, 5190.22, 0.239763, 0, 5
71, 1, 1513.77, 407.231, 5192, 0.232302, 0, 5
71, 1, 1518.9, 409.359, 5198.65, 0.195857, 0, 5
71, 1, 1518.75, 409.378, 5199.03, 0.194039, 0, 5
71, 1, 1509.29, 405.464, 5189.58, 0.132039, 0, 5
71, 1, 1506.19, 408.931, 5195.16, 0.0964105, 0, 5
71, 1, 1505.69, 407.574, 5193.88, 0.0864396, 0, 5
71, 1, 1505.51, 406.868, 5193.22, 0.0812558, 0, 5
71, 1, 1503.24, 406.784, 5190.77, 0.0636304, 0, 5
72, 1, 2.63053e-008, 2.95609e-008, 0, 10, 1, 1
72, 1, 2.63053e-008, 2.95609e-008, 35.9988, 9.96436, 1, 5
72, 1, 0.103254, 0.198963, 50, 9.95046, 1, 2
72, 1, 0.554749, 1.06897, 111.223, 9.92357, 0, 5
72, 1, -22.2477, 6.0402, 331.999, 9.82588, 0, 5
72, 1, -34.1412, 5.09871, 426.544, 9.78363, 0, 5
72, 1, -52.393, 4.10659, 542.787, 9.73129, 0, 5
72, 1, -61.0794, 6.20471, 589.21, 9.71017, 0, 5
72, 1, -66.5698, 7.17872, 615.648, 9.69808, 0, 5
72, 1, -78.0645, 11.287, 658.066, 9.67831, 0, 5
72, 1, -177.103, 47.2667, 1002.85, 9.51659, 0, 5
72, 1, -185.695, 51.1511, 1033.46, 9.50204, 0, 5
72, 1, -189.544, 52.4986, 1047.94, 9.49519, 0, 5
72, 1, -202.931, 54.4206, 1086.04, 9.47679, 0, 5
72, 1, -246.192, 47.3221, 1207.86, 9.41777, 0, 5
72, 1, -252.6, 47.0328, 1212.51, 9.41414, 0, 5
72, 1, -259.88, 47.4928, 1217.37, 9.41013, 0, 5
72, 1, -547.072, 81.262, 1399.82, 9.25341, 0, 5
72, 1, -578.727, 84.2811, 1421.73, 9.23548, 0, 5
72, 1, -603.338, 76.263, 1438.46, 9.22115, 0, 5
72, 1, -676.416, 70.2617, 1483.37, 9.18112, 0, 5
72, 1, -737.649, 71.7581, 1516.8, 9.14853, 0, 5
72, 1, -744.428, 72.8919, 1520.73, 9.14483, 0, 5
72, 1, -844.587, 91.0696, 1575.58, 9.09065, 0, 5
72, 1, -848.807, 91.9927, 1577.9, 9.08835, 0, 5
72, 1, -855.677, 95.527, 1586.24, 9.083, 0, 5
72, 1, -913.75, 119.962, 1674.13, 9.03207, 0, 5
72, 1, -918.167, 123.089, 1681.18, 9.02787, 0, 5
72, 1, -929.455, 129.529, 1695.52, 9.01871, 0, 5
72, 1, -952.08, 141.391, 1726.62, 8.99965, 0, 5
72, 1, -992.279, 158.589, 1776.78, 8.96809, 0, 5
72, 1, -998.292, 160.709, 1782.63, 8.96398, 0, 5
72, 1, -1000.09, 161.436, 1784.4, 8.96273, 0, 5
72, 1, -1045.28, 179.985, 1830.73, 8.9307, 0, 5
72, 1, -1068.47, 190.985, 1862.92, 8.91106, 0, 5
72, 1, -1152, 218.217, 1966.67, 8.8461, 0, 5
72, 1, -1190.86, 230.794, 2018.58, 8.81436, 0, 5
72, 1, -1236.7, 242.883, 2084.72, 8.77515, 0, 5
72, 1, -1278.53, 251.082, 2140.79, 8.74109, 0, 5
72, 1, -1391.93, 277.327, 2300.52, 8.64525, 0, 5
72, 1, -1413.49, 288.148, 2363.84, 8.61212, 0, 5
72, 1, -1429.96, 298.588, 2424.92, 8.58067, 0, 5
72, 1, -1438.57, 302.883, 2460.98, 8.56231, 0, 5
72, 1, -1457.07, 306.349, 2517.55, 8.53294, 0, 5
72, 1, -1467, 309.038, 2553.14, 8.51464, 0, 5
72, 1, -1505.78, 328.421, 2648.01, 8.46304, 0, 5
72, 1, -1509.8, 330.682, 2658.71, 8.45725, 0, 5
72, 1, -1541.25, 342.852, 2723.14, 8.42109, 0, 5
72, 1, -1556, 350.354, 2752.29, 8.40437, 0, 5
72, 1, -1561.65, 355.74, 2764.76, 8.39701, 0, 5
72, 1, -1564.56, 358.849, 2770.66, 8.39338, 0, 5
72, 1, -1574.83, 369.588, 2793.55, 8.37973, 0, 5
72, 1, -1628.65, 429.381, 2893.81, 8.31536, 0, 5
72, 1, -1641.33, 442.407, 2913.84, 8.30173, 0, 5
72, 1, -1650.33, 451.586, 2927.24, 8.29237, 0, 5
72, 1, -1651, 452.297, 2928.33, 8.29163, 0, 5
72, 1, -1661.75, 469.641, 2954.79, 8.27476, 0, 5
72, 1, -1718.16, 568.177, 3097.75, 8.18246, 0, 5
72, 1, -1745.73, 646.745, 3178.72, 8.12323, 0, 5
72, 1, -1754.03, 675.533, 3208.13, 8.10171, 0, 5
72, 1, -1758.91, 692.999, 3225.69, 8.08874, 0, 5
72, 1, -1766.58, 723.421, 3257.24, 8.06585, 0, 5
72, 1, -1771.54, 751.163, 3288.12, 8.0443, 0, 5
72, 1, -1799.29, 853.699, 3403.38, 7.96333, 0, 5
72, 1, -1825.5, 970.254, 3536.58, 7.8702, 0, 5
72, 1, -1825.68, 972.01, 3538.43, 7.86885, 0, 5
72, 1, -1829.38, 998.395, 3565.93, 7.84874, 0, 5
72, 1, -1830.53, 1002.9, 3570.95, 7.84514, 0, 5
72, 1, -1836.41, 1028.38, 3590.33, 7.82801, 0, 5
72, 1, -1879.02, 1214.1, 3729.73, 7.70351, 0, 5
72, 1, -1877.28, 1238.51, 3748.9, 7.68692, 0, 5
72, 1, -1869.15, 1344.88, 3838.37, 7.61248, 0, 5
72, 1, -1865.43, 1365.98, 3859.73, 7.59619, 0, 5
72, 1, -1862.33, 1387.21, 3881.59, 7.57966, 0, 5
72, 1, -1860.8, 1402.6, 3897.94, 7.5675, 0, 5
72, 1, -1861.54, 1422.01, 3921.91, 7.55081, 0, 5
72, 1, -1861.5, 1430.92, 3931.19, 7.54384, 0, 5
72, 1, -1850.57, 1590.9, 4088.53, 7.42202, 0, 5
72, 1, -1845.32, 1659.41, 4152.84, 7.37036, 0, 5
72, 1, -1830.12, 1766.84, 4253.88, 7.28854, 0, 5
72, 1, -1814.62, 1859.63, 4343.12, 7.21637, 0, 5
72, 1, -1805.68, 1888.15, 4376.56, 7.19122, 0, 5
72, 1, -1800.14, 1902.37, 4396.08, 7.1773, 0, 5
72, 1, -1799.77, 1903.01, 4396.84, 7.1767, 0, 5
72, 1, -1785.57, 1927.97, 4428.06, 7.15282, 0, 5
72, 1, -1785.21, 1928.57, 4428.91, 7.15219, 0, 5
72, 1, -1774.78, 1945.65, 4452.03, 7.13494, 0, 5
72, 1, -1769.46, 1952.43, 4462.17, 7.12741, 0, 5
72, 1, -1765.49, 1957.22, 4468.62, 7.12234, 0, 5
72, 1, -1752.96, 1970.76, 4490.86, 7.10597, 0, 5
72, 1, -1716.2, 1995.48, 4528.29, 7.07308, 0, 5
72, 1, -1708.91, 2000.69, 4536.5, 7.06616, 0, 5
72, 1, -1653.32, 2030.24, 4616.23, 7.00829, 0, 5
72, 1, -1629.17, 2035.45, 4666.64, 6.97611, 0, 5
72, 1, -1623.55, 2036.24, 4679.02, 6.96828, 0, 5
72, 1, -1605.56, 2038.38, 4712.54, 6.94635, 0, 5
72, 1, -1602.49, 2038.85, 4719.3, 6.94205, 0, 5
72, 1, -1549.66, 2057.79, 4834.28, 6.8682, 0, 5
72, 1, -1529.95, 2067.61, 4876.93, 6.84027, 0, 5
72, 1, -1515.97, 2068.87, 4897.97, 6.8255, 0, 5
72, 1, -1483.5, 2073.36, 4945.9, 6.79155, 0, 5
72, 1, -1464.62, 2075.74, 4973.44, 6.77191, 0, 5
72, 1, -1448.36, 2072.69, 5012.87, 6.74676, 0, 5
72, 1, -1406.74, 2067.68, 5102.98, 6.68816, 0, 5
72, 1, -1396.01, 2068.43, 5127.25, 6.6724, 0, 5
72, 1, -1338.63, 2073.21, 5226.39, 6.60422, 0, 5
72, 1, -1298.02, 2075.48, 5305.66, 6.55083, 0, 5
72, 1, -1258.17, 2076.3, 5374.91, 6.50267, 0, 5
72, 1, -1246.48, 2080.29, 5406.48, 6.48212, 0, 5
72, 1, -1215.99, 2086.4, 5480.28, 6.43346, 0, 5
72, 1, -1198.08, 2089.78, 5520.81, 6.4063, 0, 5
72, 1, -1148.57, 2117.87, 5681.37, 6.30188, 0, 5
72, 1, -1103.52, 2144.31, 5802.44, 6.22005, 0, 5
72, 1, -1097.05, 2148.49, 5817.71, 6.20934, 0, 5
72, 1, -1095.01, 2150.28, 5822.85, 6.20569, 0, 5
72, 1, -1071.55, 2168.46, 5883.11, 6.16353, 0, 5
72, 1, -1067.38, 2171.44, 5891.56, 6.1573, 0, 5
72, 1, -1062.03, 2175.05, 5903.36, 6.1488, 0, 5
72, 1, -1061.61, 2175.22, 5904.49, 6.14804, 0, 5
72, 1, -1020.33, 2197.74, 6020.47, 6.06894, 0, 5
72, 1, -1017.23, 2199.63, 6028.27, 6.06345, 0, 5
72, 1, -1009.55, 2199.8, 6042.57, 6.05308, 0, 5
72, 1, -967.938, 2204.78, 6115.27, 5.99943, 0, 5
72, 1, -902.131, 2219.44, 6198.61, 5.93044, 0, 5
72, 1, -857.606, 2236.35, 6252.38, 5.88381, 0, 5
72, 1, -814.095, 2265.82, 6286.42, 5.84292, 0, 5
72, 1, -775.531, 2299.88, 6329.23, 5.79899, 0, 5
72, 1, -751.695, 2333.69, 6355.4, 5.76669, 0, 5
72, 1, -740.496, 2347.2, 6367.81, 5.75244, 0, 5
72, 1, -664.857, 2391, 6410.8, 5.68777, 0, 5
72, 1, -643.911, 2402.41, 6424.76, 5.66927, 0, 5
72, 1, -639.33, 2405.35, 6428.25, 5.66493, 0, 5
72, 1, -634.906, 2408.66, 6431.4, 5.66066, 0, 5
72, 1, -500.155, 2466.78, 6511.32, 5.54839, 0, 5
72, 1, -505.575, 2563.4, 6477.91, 5.47857, 0, 5
72, 1, -505.865, 2587.99, 6472.7, 5.46128, 0, 5
72, 1, -498.075, 2611.59, 6465.72, 5.44347, 0, 5
72, 1, -495.126, 2620.15, 6462.87, 5.4369, 0, 5
72, 1, -492.579, 2626.62, 6460.31, 5.43178, 0, 5
72, 1, -450.189, 2753, 6446.78, 5.33897, 0, 5
72, 1, -447.12, 2762.69, 6445.01, 5.33174, 0, 5
72, 1, -438.974, 2783.9, 6441.14, 5.31556, 0, 5
72, 1, -434.823, 2792.82, 6439.36, 5.30852, 0, 5
72, 1, -366.35, 2926.82, 6419.08, 5.20157, 0, 5
72, 1, -357.728, 2944.52, 6417, 5.18741, 0, 5
72, 1, -302.034, 3054.67, 6410.56, 5.09887, 0, 5
72, 1, -251.507, 3134.05, 6393.83, 5.02953, 0, 5
72, 1, -227.948, 3177.19, 6388.55, 4.99331, 0, 5
72, 1, -203.65, 3219.03, 6381.74, 4.95731, 0, 5
72, 1, -200.348, 3224.83, 6380.98, 4.95234, 0, 5
72, 1, -197.339, 3230.8, 6381.12, 4.94739, 0, 5
72, 1, -195.806, 3233.1, 6381.7, 4.94529, 0, 5
72, 1, -114.712, 3357.23, 6415.01, 4.83255, 0, 5
72, 1, -112.567, 3360.6, 6416.15, 4.82942, 0, 5
72, 1, -98.6038, 3380.39, 6422.24, 4.81057, 0, 5
72, 1, -34.1447, 3460.4, 6451.62, 4.72969, 0, 5
72, 1, -22.1844, 3474.26, 6455.96, 4.71527, 0, 5
72, 1, -18.5544, 3478.57, 6457.35, 4.71081, 0, 5
72, 1, 35.8473, 3515.54, 6478.61, 4.65769, 0, 5
72, 1, 53.0187, 3526.12, 6484.16, 4.64148, 0, 5
72, 1, 62.9028, 3531.53, 6484.76, 4.63271, 0, 5
72, 1, 74.5168, 3537.82, 6485.68, 4.62241, 0, 5
72, 1, 100.788, 3553.36, 6492.68, 4.59802, 0, 5
72, 1, 108.691, 3557.75, 6494.99, 4.59072, 0, 5
72, 1, 133.433, 3572.54, 6500.93, 4.56767, 0, 5
72, 1, 163.686, 3587.65, 6509.8, 4.5402, 0, 5
72, 1, 182.909, 3599.03, 6518.86, 4.52117, 0, 5
72, 1, 229.97, 3645.85, 6561.69, 4.45862, 0, 5
72, 1, 311.263, 3737.47, 6630.82, 4.34614, 0, 5
72, 1, 312.907, 3739.51, 6632.17, 4.34374, 0, 5
72, 1, 314.719, 3742.28, 6633.84, 4.34072, 0, 5
72, 1, 328.203, 3763.48, 6647.37, 4.31745, 0, 5
72, 1, 333.222, 3769.99, 6653.68, 4.30897, 0, 5
72, 1, 353.294, 3797.08, 6680.5, 4.27365, 0, 5
72, 1, 385.293, 3841.16, 6727.45, 4.21436, 0, 5
72, 1, 389.509, 3846.16, 6732.04, 4.20771, 0, 5
72, 1, 420.488, 3884.15, 6762.24, 4.1597, 0, 5
72, 1, 432.674, 3902.2, 6772.99, 4.13928, 0, 5
72, 1, 433.857, 3903.79, 6774.07, 4.13738, 0, 5
72, 1, 438.682, 3913.13, 6779.67, 4.12733, 0, 5
72, 1, 442.259, 3919.44, 6783.01, 4.12058, 0, 5
72, 1, 483.227, 3995.27, 6826.28, 4.03895, 0, 5
72, 1, 506.964, 4033.73, 6843.18, 3.99752, 0, 5
72, 1, 507.14, 4034.01, 6843.32, 3.99721, 0, 5
72, 1, 509.858, 4039.65, 6845.14, 3.99157, 0, 5
72, 1, 512.102, 4044.81, 6846.86, 3.98648, 0, 5
72, 1, 514.686, 4050.75, 6847.51, 3.98084, 0, 5
72, 1, 518.799, 4088.66, 6859.15, 3.94625, 0, 5
72, 1, 523.274, 4138.16, 6862.14, 3.90279, 0, 5
72, 1, 527.665, 4197.87, 6869.48, 3.84971, 0, 5
72, 1, 527.59, 4214.21, 6863.02, 3.8341, 0, 5
72, 1, 536.323, 4247.66, 6860.73, 3.80323, 0, 5
72, 1, 541.324, 4282.7, 6862.27, 3.77148, 0, 5
72, 1, 541.596, 4290.54, 6862.45, 3.76441, 0, 5
72, 1, 543.734, 4318.82, 6863.56, 3.73878, 0, 5
72, 1, 548.67, 4369.83, 6865.7, 3.69225, 0, 5
72, 1, 551.245, 4391.45, 6866.85, 3.6723, 0, 5
72, 1, 551.541, 4400.81, 6868.1, 3.66362, 0, 5
72, 1, 551.895, 4408.6, 6868.67, 3.65643, 0, 5
72, 1, 551.96, 4411.26, 6869.11, 3.65394, 0, 5
72, 1, 553.073, 4444.55, 6876.25, 3.62254, 0, 5
72, 1, 554.032, 4487.89, 6888.34, 3.58078, 0, 5
72, 1, 552.565, 4507.25, 6895.7, 3.56137, 0, 5
72, 1, 551.968, 4513.02, 6898, 3.5555, 0, 5
72, 1, 551.846, 4541.22, 6904.98, 3.5282, 0, 5
72, 1, 552.016, 4544.14, 6905.52, 3.52539, 0, 5
72, 1, 558.912, 4589.62, 6910.98, 3.48159, 0, 5
72, 1, 560.482, 4611.12, 6912.33, 3.46098, 0, 5
72, 1, 561.902, 4659.76, 6913.76, 3.41434, 0, 5
72, 1, 562.333, 4681.26, 6914.93, 3.39352, 0, 5
72, 1, 562.262, 4682.9, 6915.09, 3.39192, 0, 5
72, 1, 563.127, 4729.84, 6921.56, 3.34587, 0, 5
72, 1, 563.143, 4730.47, 6921.63, 3.34525, 0, 5
72, 1, 566.005, 4752.67, 6927.44, 3.32256, 0, 5
72, 1, 567.055, 4759.68, 6928.92, 3.31542, 0, 5
72, 1, 569.241, 4774.26, 6929.18, 3.30086, 0, 5
72, 1, 569.274, 4776.2, 6929.32, 3.29894, 0, 5
72, 1, 574.825, 4795.21, 6928.02, 3.27927, 0, 5
72, 1, 577.083, 4812.13, 6926.88, 3.26225, 0, 5
72, 1, 590.093, 4885.06, 6925.38, 3.18827, 0, 5
72, 1, 593.686, 4900.26, 6925.39, 3.17242, 0, 5
72, 1, 611.024, 4975.56, 6930.57, 3.09357, 0, 5
72, 1, 611.949, 4980.12, 6931.2, 3.0887, 0, 5
72, 1, 612.15, 4981.07, 6931.33, 3.08769, 0, 5
72, 1, 628.125, 5020.81, 6935.13, 3.04309, 0, 5
72, 1, 636.928, 5040.27, 6937.66, 3.02054, 0, 5
72, 1, 639.724, 5048.25, 6938.25, 3.01161, 0, 5
72, 1, 640.85, 5057.83, 6937.31, 3.00138, 0, 5
72, 1, 651.352, 5114.39, 6935.75, 2.94049, 0, 5
72, 1, 651.61, 5117.21, 6936.37, 2.93738, 0, 5
72, 1, 653.036, 5148.98, 6944.02, 2.90226, 0, 5
72, 1, 657.896, 5239.43, 6966.14, 2.80128, 0, 5
72, 1, 661.438, 5281.72, 6968.83, 2.7541, 0, 5
72, 1, 663.966, 5312.73, 6974.61, 2.71857, 0, 5
72, 1, 667.034, 5353.14, 6983.2, 2.67166, 0, 5
72, 1, 668.454, 5370.87, 6986.39, 2.65095, 0, 5
72, 1, 689.316, 5366.71, 7090.42, 2.5286, 0, 5
72, 1, 693.455, 5366.13, 7113.18, 2.50107, 0, 5
72, 1, 697.194, 5365.71, 7137.66, 2.47137, 0, 5
72, 1, 697.526, 5365.76, 7139.62, 2.46898, 0, 5
72, 1, 699.909, 5368.7, 7169.66, 2.43236, 0, 5
72, 1, 700.819, 5371.5, 7199.33, 2.39595, 0, 5
72, 1, 701.473, 5384, 7258, 2.32192, 0, 5
72, 1, 698.936, 5388.01, 7278.95, 2.29486, 0, 5
72, 1, 698.1, 5388.91, 7283.83, 2.28846, 0, 5
72, 1, 701.659, 5387.92, 7303.44, 2.26307, 0, 5
72, 1, 701.823, 5387.99, 7308.63, 2.25642, 0, 5
72, 1, 702.261, 5387.34, 7317.94, 2.24442, 0, 5
72, 1, 705.183, 5361.75, 7344.33, 2.19688, 0, 5
72, 1, 706.329, 5352.26, 7354.68, 2.17845, 0, 5
72, 1, 706.306, 5350.67, 7356.27, 2.1755, 0, 5
